"Category","CDDB_ID","TrackNumber","TrackName","TrackSeconds","mm:ss","TrackOffset","Notes"
"misc","a20fff42","26","Chapter 8 - The Road To Isengard","59","00:59","116722",""
"misc","a20fff42","27","Chapter 8 - The Road To Isengard","60","01:00","121221",""
"misc","a20fff42","28","Chapter 8 - The Road To Isengard","60","01:00","125736",""
"misc","a20fff42","29","Chapter 8 - The Road To Isengard","60","01:00","130253",""
"misc","a20fff42","30","Chapter 8 - The Road To Isengard","95","01:35","134763",""
"misc","a20fff42","31","Chapter 9 - Flotsam And Jetsam","59","00:59","141911",""
"misc","a20fff42","32","Chapter 9 - Flotsam And Jetsam","60","01:00","146406",""
"misc","a20fff42","33","Chapter 9 - Flotsam And Jetsam","60","01:00","150910",""
"misc","a20fff42","34","Chapter 9 - Flotsam And Jetsam","60","01:00","155422",""
"misc","a20fff42","35","Chapter 9 - Flotsam And Jetsam","60","01:00","159934",""
"misc","a20fff42","36","Chapter 10 - The Voice Of Saruman","60","01:00","164491",""
"misc","a20fff42","37","Chapter 10 - The Voice Of Saruman","60","01:00","169023",""
"misc","a20fff42","38","Chapter 10 - The Voice Of Saruman","60","01:00","173534",""
"misc","a20fff42","39","Chapter 10 - The Voice Of Saruman","60","01:00","178056",""
"misc","a20fff42","40","Chapter 10 - The Voice Of Saruman","59","00:59","182562",""
"misc","a20fff42","41","Chapter 10 - The Voice Of Saruman","60","01:00","187059",""
"misc","a20fff42","42","Chapter 10 - The Voice Of Saruman","60","01:00","191569",""
"misc","a20fff42","43","Chapter 10 - The Voice Of Saruman","60","01:00","196107",""
"misc","a20fff42","44","Chapter 10 - The Voice Of Saruman","60","01:00","200613",""
"misc","a20fff42","45","Chapter 10 - The Voice Of Saruman","60","01:00","205130",""
"misc","a20fff42","46","Chapter 10 - The Voice Of Saruman","56","00:56","209637",""
"misc","a20fff42","47","Chapter 11 - The Palantir","60","01:00","213880",""
"misc","a20fff42","48","Chapter 11 - The Palantir","60","01:00","218385",""
"misc","a20fff42","49","Chapter 11 - The Palantir","60","01:00","222893",""
"misc","a20fff42","50","Chapter 11 - The Palantir","60","01:00","227406",""
"misc","a20fff42","51","Chapter 11 - The Palantir","60","01:00","231918",""
"misc","a20fff42","52","Chapter 11 - The Palantir","60","01:00","236429",""
"misc","a20fff42","53","Chapter 11 - The Palantir","60","01:00","240941",""
"misc","a20fff42","54","Chapter 11 - The Palantir","60","01:00","245445",""
"misc","a20fff42","55","Chapter 11 - The Palantir","60","01:00","249949",""
"misc","a20fff42","56","Chapter 11 - The Palantir","60","01:00","254464",""
"misc","a20fff42","57","Chapter 11 - The Palantir","72","01:12","258971",""
"misc","a20fff42","58","Chapter 12 - The Taming Of Smeagol","60","01:00","264440",""
"misc","a20fff42","59","Chapter 12 - The Taming Of Smeagol","60","01:00","268944",""
"misc","a20fff42","60","Chapter 12 - The Taming Of Smeagol","60","01:00","273455",""
"misc","a20fff42","61","Chapter 12 - The Taming Of Smeagol","60","01:00","277963",""
"misc","a20fff42","62","Chapter 12 - The Taming Of Smeagol","60","01:00","282463",""
"misc","a20fff42","63","Chapter 12 - The Taming Of Smeagol","60","01:00","286976",""
"misc","a20fff42","64","Chapter 12 - The Taming Of Smeagol","59","00:59","291487",""
"misc","a20fff42","65","Chapter 12 - The Taming Of Smeagol","60","01:00","295985",""
"misc","a20fff42","66","Chapter 12 - The Taming Of Smeagol","90","01:30","300506",""
"misc","a30f170b","1","Pattern Recognition","392","06:32","150",""
"misc","a30f170b","2","Unmade Bed","233","03:53","29588",""
"misc","a30f170b","3","Dripping Dream","466","07:46","47134",""
"misc","a30f170b","4","Kim Gordon And The Arthur Doyle Hand Cream","291","04:51","82106",""
"misc","a30f170b","5","Stones","428","07:08","103962",""
"misc","a30f170b","6","Dude Ranch Nurse","344","05:44","136088",""
"misc","a30f170b","7","New Hampshire","312","05:12","161925",""
"misc","a30f170b","8","Paper Cup Exit","357","05:57","185360",""
"misc","a30f170b","9","I Love You Golden Blue","423","07:03","212138",""
"misc","a30f170b","10","Peace Attack","522","08:42","243890",""
"misc","a30f170b","11","(Data Track)","90","01:30","283099",""
"misc","aa0fe243","1","Chapter 7 - The Pyre Of Denethor","59","00:59","180",""
"misc","aa0fe243","2","Chapter 7 - The Pyre Of Denethor","59","00:59","4668",""
"misc","aa0fe243","3","Chapter 7 - The Pyre Of Denethor","60","01:00","9165",""
"misc","aa0fe243","4","Chapter 7 - The Pyre Of Denethor","60","01:00","13671",""
"misc","aa0fe243","5","Chapter 7 - The Pyre Of Denethor","67","01:07","18171",""
"misc","aa0fe243","6","Chapter 8 - The Houses Of Healing","60","01:00","23207",""
"misc","aa0fe243","7","Chapter 8 - The Houses Of Healing","60","01:00","27709",""
"misc","aa0fe243","8","Chapter 8 - The Houses Of Healing","60","01:00","32213",""
"misc","aa0fe243","9","Chapter 8 - The Houses Of Healing","59","00:59","36723",""
"misc","aa0fe243","10","Chapter 8 - The Houses Of Healing","60","01:00","41217",""
"misc","aa0fe243","11","Chapter 8 - The Houses Of Healing","60","01:00","45763",""
"misc","aa0fe243","12","Chapter 8 - The Houses Of Healing","59","00:59","50267",""
"misc","aa0fe243","13","Chapter 8 - The Houses Of Healing","59","00:59","54745",""
"misc","aa0fe243","14","Chapter 8 - The Houses Of Healing","60","01:00","59237",""
"misc","aa0fe243","15","Chapter 8 - The Houses Of Healing","60","01:00","63743",""
"misc","aa0fe243","16","Chapter 8 - The Houses Of Healing","60","01:00","68247",""
"misc","aa0fe243","17","Chapter 8 - The Houses Of Healing","60","01:00","72750",""
"misc","aa0fe243","18","Chapter 8 - The Houses Of Healing","59","00:59","77261",""
"misc","aa0fe243","19","Chapter 8 - The Houses Of Healing","60","01:00","81756",""
"misc","aa0fe243","20","Chapter 8 - The Houses Of Healing","60","01:00","86256",""
"misc","aa0fe243","21","Chapter 8 - The Houses Of Healing","60","01:00","90763",""
"misc","aa0fe243","22","Chapter 8 - The Houses Of Healing","59","00:59","95270",""
"misc","aa0fe243","23","Chapter 8 - The Houses Of Healing","52","00:52","99763",""
"misc","aa0fe243","24","Chapter 9 - The Last Debate","60","01:00","103677",""
"misc","aa0fe243","25","Chapter 9 - The Last Debate","60","01:00","108180",""
"misc","aa0fe243","26","Chapter 9 - The Last Debate","60","01:00","112692",""
"misc","aa0fe243","27","Chapter 9 - The Last Debate","60","01:00","117196",""
"misc","aa0fe243","28","Chapter 9 - The Last Debate","60","01:00","121697",""
"misc","aa0fe243","29","Chapter 9 - The Last Debate","60","01:00","126200",""
"misc","aa0fe243","30","Chapter 9 - The Last Debate","59","00:59","130703",""
"misc","aa0fe243","31","Chapter 9 - The Last Debate","60","01:00","135201",""
"misc","aa0fe243","32","Chapter 9 - The Last Debate","60","01:00","139708",""
"misc","aa0fe243","33","Chapter 9 - The Last Debate","59","00:59","144220",""
"misc","aa0fe243","34","Chapter 9 - The Last Debate","39","00:39","148717",""
"misc","aa0fe243","35","Chapter 10 - The Black Gate Opens","59","00:59","151707",""
"misc","aa0fe243","36","Chapter 10 - The Black Gate Opens","59","00:59","156202",""
"misc","aa0fe243","37","Chapter 10 - The Black Gate Opens","60","01:00","160693",""
"misc","aa0fe243","38","Chapter 10 - The Black Gate Opens","60","01:00","165201",""
"misc","aa0fe243","39","Chapter 10 - The Black Gate Opens","60","01:00","169704",""
"misc","aa0fe243","40","Chapter 10 - The Black Gate Opens","60","01:00","174215",""
"misc","aa0fe243","41","Chapter 10 - The Black Gate Opens","60","01:00","178729",""
"misc","aa0fe243","42","Chapter 10 - The Black Gate Opens","60","01:00","183237",""
"misc","aa0fe243","43","Chapter 10 - The Black Gate Opens","60","01:00","187748",""
"misc","aa0fe243","44","Chapter 10 - The Black Gate Opens","105","01:45","192253",""
"misc","aa0fe243","45","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","59","00:59","200199",""
"misc","aa0fe243","46","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","60","01:00","204698",""
"misc","aa0fe243","47","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","60","01:00","209202",""
"misc","aa0fe243","48","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","60","01:00","213703",""
"misc","aa0fe243","49","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","60","01:00","218218",""
"misc","aa0fe243","50","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","60","01:00","222725",""
"misc","aa0fe243","51","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","59","00:59","227233",""
"misc","aa0fe243","52","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","59","00:59","231730",""
"misc","aa0fe243","53","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","59","00:59","236226",""
"misc","aa0fe243","54","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","60","01:00","240724",""
"misc","aa0fe243","55","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","60","01:00","245231",""
"misc","aa0fe243","56","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","60","01:00","249762",""
"misc","aa0fe243","57","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","59","00:59","254267",""
"misc","aa0fe243","58","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","60","01:00","258764",""
"misc","aa0fe243","59","Chapter 11/12 - The Tower Of Cirith Ungol/The Land Of Shadow","81","01:21","263271",""
"misc","aa0fe243","60","Chapter 13 - Mount Doom","60","01:00","269386",""
"misc","aa0fe243","61","Chapter 13 - Mount Doom","60","01:00","273886",""
"misc","aa0fe243","62","Chapter 13 - Mount Doom","60","01:00","278393",""
"misc","aa0fe243","63","Chapter 13 - Mount Doom","60","01:00","282900",""
"misc","aa0fe243","64","Chapter 13 - Mount Doom","60","01:00","287403",""
"misc","aa0fe243","65","Chapter 13 - Mount Doom","60","01:00","291911",""
"misc","aa0fe243","66","Chapter 13 - Mount Doom","71","01:11","296413",""
"misc","aa0fe243","67","Chapter 13 - Mount Doom","44","00:44","301768",""
"misc","b50eab0d","1","Square One","287","04:47","150",""
"misc","b50eab0d","2","What If","297","04:57","21704",""
"misc","b50eab0d","3","White Shadows","328","05:28","43982",""
"misc","b50eab0d","4","Fix You","294","04:54","68594",""
"misc","b50eab0d","5","Talk","311","05:11","90718",""
"misc","b50eab0d","6","X&Y","274","04:34","114062",""
"misc","b50eab0d","7","Speed Of Sound","288","04:48","134623",""
"misc","b50eab0d","8","A Message","285","04:45","156256",""
"misc","b50eab0d","9","Low","332","05:32","177654",""
"misc","b50eab0d","10","The Hardest Part","265","04:25","202561",""
"misc","b50eab0d","11","Swallowed In The Sea","238","03:58","222439",""
"misc","b50eab0d","12","Twisted Logic","301","05:01","240361",""
"misc","b50eab0d","13","'til Kingdom Come","250","04:10","263001",""
"misc","b9106545","1","Chapter 12 - The Taming Of Smeagol","60","01:00","180",""
"misc","b9106545","2","Chapter 12 - The Taming Of Smeagol","59","00:59","4691",""
"misc","b9106545","3","Chapter 12 - The Taming Of Smeagol","59","00:59","9179",""
"misc","b9106545","4","Chapter 12 - The Taming Of Smeagol","60","01:00","13675",""
"misc","b9106545","5","Chapter 12 - The Taming Of Smeagol","59","00:59","18175",""
"misc","b9106545","6","Chapter 12 - The Taming Of Smeagol","60","01:00","22627",""
"misc","b9106545","7","Chapter 12 - The Taming Of Smeagol","75","01:15","27127",""
"misc","b9106545","8","Chapter 13 - The Passage Of The Marshes","60","01:00","32823",""
"misc","b9106545","9","Chapter 13 - The Passage Of The Marshes","60","01:00","37324",""
"misc","b9106545","10","Chapter 13 - The Passage Of The Marshes","59","00:59","41825",""
"misc","b9106545","11","Chapter 13 - The Passage Of The Marshes","60","01:00","46324",""
"misc","b9106545","12","Chapter 13 - The Passage Of The Marshes","60","01:00","50825",""
"misc","b9106545","13","Chapter 13 - The Passage Of The Marshes","59","00:59","55326",""
"misc","b9106545","14","Chapter 13 - The Passage Of The Marshes","60","01:00","59813",""
"misc","b9106545","15","Chapter 13 - The Passage Of The Marshes","59","00:59","64313",""
"misc","b9106545","16","Chapter 13 - The Passage Of The Marshes","60","01:00","68811",""
"misc","b9106545","17","Chapter 13 - The Passage Of The Marshes","60","01:00","73312",""
"misc","b9106545","18","Chapter 14 - The Black Gate Is Closed","60","01:00","77830",""
"misc","b9106545","19","Chapter 14 - The Black Gate Is Closed","60","01:00","82338",""
"misc","b9106545","20","Chapter 14 - The Black Gate Is Closed","60","01:00","86850",""
"misc","b9106545","21","Chapter 14 - The Black Gate Is Closed","59","00:59","91351",""
"misc","b9106545","22","Chapter 14 - The Black Gate Is Closed","72","01:12","95848",""
"misc","b9106545","23","Chapter 15 - Of Herbs And Stewed Rabbit","59","00:59","101285",""
"misc","b9106545","24","Chapter 15 - Of Herbs And Stewed Rabbit","59","00:59","105783",""
"misc","b9106545","25","Chapter 15 - Of Herbs And Stewed Rabbit","59","00:59","110271",""
"misc","b9106545","26","Chapter 15 - Of Herbs And Stewed Rabbit","59","00:59","114765",""
"misc","b9106545","27","Chapter 15 - Of Herbs And Stewed Rabbit","59","00:59","119254",""
"misc","b9106545","28","Chapter 15 - Of Herbs And Stewed Rabbit","59","00:59","123751",""
"misc","b9106545","29","Chapter 15 - Of Herbs And Stewed Rabbit","62","01:02","128246",""
"misc","b9106545","30","Chapter 16 - The Window Of The West","59","00:59","132951",""
"misc","b9106545","31","Chapter 16 - The Window Of The West","60","01:00","137446",""
"misc","b9106545","32","Chapter 16 - The Window Of The West","60","01:00","141950",""
"misc","b9106545","33","Chapter 16 - The Window Of The West","59","00:59","146453",""
"misc","b9106545","34","Chapter 16 - The Window Of The West","60","01:00","150944",""
"misc","b9106545","35","Chapter 16 - The Window Of The West","60","01:00","155452",""
"misc","b9106545","36","Chapter 16 - The Window Of The West","37","00:37","159999",""
"misc","b9106545","37","Chapter 17 - The Forbidden Pool","60","01:00","162846",""
"misc","b9106545","38","Chapter 17 - The Forbidden Pool","60","01:00","167351",""
"misc","b9106545","39","Chapter 17 - The Forbidden Pool","60","01:00","171918",""
"misc","b9106545","40","Chapter 17 - The Forbidden Pool","59","00:59","176423",""
"misc","b9106545","41","Chapter 17 - The Forbidden Pool","60","01:00","180915",""
"misc","b9106545","42","Chapter 17 - The Forbidden Pool","61","01:01","185417",""
"misc","b9106545","43","Chapter 17 - The Forbidden Pool","70","01:10","189997",""
"misc","b9106545","44","Chapter 18 - Journey To The Cross-Roads","60","01:00","195305",""
"misc","b9106545","45","Chapter 18 - Journey To The Cross-Roads","22","00:22","199806",""
"misc","b9106545","46","Chapter 19 - The Stairs Of Cirith Ungol","59","00:59","201510",""
"misc","b9106545","47","Chapter 19 - The Stairs Of Cirith Ungol","59","00:59","206009",""
"misc","b9106545","48","Chapter 19 - The Stairs Of Cirith Ungol","59","00:59","210508",""
"misc","b9106545","49","Chapter 19 - The Stairs Of Cirith Ungol","60","01:00","214994",""
"misc","b9106545","50","Chapter 19 - The Stairs Of Cirith Ungol","86","01:26","219501",""
"misc","b9106545","51","Chapter 20 - Shelob's Lair","60","01:00","226001",""
"misc","b9106545","52","Chapter 20 - Shelob's Lair","60","01:00","230503",""
"misc","b9106545","53","Chapter 20 - Shelob's Lair","60","01:00","235007",""
"misc","b9106545","54","Chapter 20 - Shelob's Lair","60","01:00","239515",""
"misc","b9106545","55","Chapter 20 - Shelob's Lair","59","00:59","244018",""
"misc","b9106545","56","Chapter 20 - Shelob's Lair","60","01:00","248506",""
"misc","b9106545","57","Chapter 20 - Shelob's Lair","60","01:00","253023",""
"misc","b9106545","58","Chapter 20 - Shelob's Lair","60","01:00","257572",""
"misc","b9106545","59","Chapter 20 - Shelob's Lair","60","01:00","262082",""
"misc","b9106545","60","Chapter 20 - Shelob's Lair","60","01:00","266582",""
"misc","b9106545","61","Chapter 20 - Shelob's Lair","66","01:06","271082",""
